,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,groupe_tenure
2620,3336-JORSO,Female,YES,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,24-36 month
2621,7799-DSEWS,Male,NO,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.35,1299.8,12-24 month
2622,8766-PAFNE,Male,NO,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,>60 month
2623,5315-CKEQK,Male,YES,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.8,24-36 month
2624,3130-ICDUP,Female,NO,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,0-12 month
2625,0820-FNRNX,Male,NO,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.7,1077.05,12-24 month
2626,0880-FVFWF,Male,NO,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,48-60 month
2627,4611-ANLQC,Female,NO,Yes,No,60,No,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.05,2911.5,48-60 month
2628,4213-HKBJO,Female,NO,No,No,33,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.7,826.1,24-36 month
2629,2792-LSHWX,Female,NO,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,0-12 month
2630,5028-GZLDO,Male,NO,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,0-12 month
2631,0014-BMAQU,Male,NO,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,>60 month
2632,6861-XWTWQ,Male,YES,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,0-12 month
2633,9018-PCIOK,Female,NO,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,48-60 month
2634,4837-QUSFT,Female,NO,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,>60 month
2635,6877-TJMBR,Male,NO,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,0-12 month
2636,9953-ZMKSM,Male,NO,No,No,63,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.25,1559.3,>60 month
2637,0907-HQNTS,Female,YES,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,>60 month
2638,7665-NKLAV,Female,NO,Yes,Yes,36,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,24-36 month
2639,6769-DCQLI,Male,NO,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,48-60 month
2640,2433-KMEAS,Male,NO,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,12-24 month
2641,4391-LNRXK,Male,NO,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,12-24 month
2642,8250-ZNGGW,Female,YES,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,0-12 month
2643,2195-ZRVAX,Female,NO,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,36-48 month
2644,3550-SAHFP,Female,NO,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,24-36 month
2645,2011-TRQYE,Male,NO,No,No,18,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,12-24 month
2646,8562-GHPPI,Female,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.8,19.8,0-12 month
2647,5893-PYOLZ,Male,NO,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,48-60 month
2648,4986-MXSFP,Female,NO,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.0,40.9,0-12 month
2649,6131-FOYAS,Male,NO,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.6,2094.9,24-36 month
2650,3027-YNWZU,Female,NO,Yes,No,64,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.0,1584.8,>60 month
2651,5609-IMCGG,Female,NO,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,12-24 month
2652,4873-ILOLJ,Male,NO,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,12-24 month
2653,4727-MCYZG,Male,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,0-12 month
2654,9481-WHGWY,Female,NO,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,>60 month
2655,2725-KXXWT,Male,NO,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,0-12 month
2656,9565-DJPIB,Female,NO,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,0-12 month
2657,4328-VUFWD,Female,NO,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,36-48 month
2658,3301-LSLWQ,Female,NO,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.1,1912.15,24-36 month
2659,7473-ZBDSN,Female,NO,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.8,255.55,12-24 month
2660,3166-PNEOF,Female,NO,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5175.3,>60 month
2661,5639-NTUPK,Male,NO,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,12-24 month
2662,8780-YRMTT,Female,NO,No,No,66,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,>60 month
2663,8348-HFYIV,Male,NO,No,No,2,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,0-12 month
2664,5140-FOMCQ,Female,NO,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,48-60 month
2665,6242-SGYTS,Male,NO,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,>60 month
2666,8166-ORCHU,Male,YES,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,24-36 month
2667,8414-OOEEL,Male,NO,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,>60 month
2668,8454-AATJP,Female,NO,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,>60 month
2669,6849-WLEYG,Male,NO,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,0-12 month
2670,4659-NZRUF,Female,NO,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,12-24 month
2671,4531-AUZNK,Female,NO,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,48-60 month
2672,4191-XOVOM,Male,NO,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,>60 month
2673,2150-OEGBV,Male,NO,No,No,27,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.1,562.6,24-36 month
2674,8429-XIBUM,Male,NO,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,12-24 month
2675,1855-CFULU,Female,YES,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,91.45,0-12 month
2676,4878-BUNFV,Male,NO,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.7,828.85,36-48 month
2677,1872-EBWSC,Female,NO,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.35,617.35,24-36 month
2678,2608-BHKFN,Female,NO,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,0-12 month
2679,7026-YMSBE,Male,NO,No,No,30,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.7,625.05,24-36 month
2680,7341-LXCAF,Male,NO,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,0-12 month
2681,6997-UVGOX,Male,NO,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,>60 month
2682,9674-EHPPG,Male,NO,Yes,No,46,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,36-48 month
2683,9462-MJUAW,Male,NO,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,0-12 month
2684,8128-YVJRG,Female,NO,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,0-12 month
2685,5440-VHLUL,Male,NO,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,>60 month
2686,5781-BKHOP,Female,NO,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,>60 month
2687,4283-FUTGF,Male,YES,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,12-24 month
2688,5213-TWWJU,Male,NO,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,24-36 month
2689,1569-TTNYJ,Male,NO,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.1,0-12 month
2690,8628-MFKAX,Female,YES,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8277.05,>60 month
2691,2397-BRLOM,Male,YES,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,0-12 month
2692,7629-WIXZF,Female,NO,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,0-12 month
2693,5445-GLVOT,Female,NO,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1049.05,12-24 month
2694,3976-HXHCE,Male,NO,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,1414.8,>60 month
2695,2466-NEJOJ,Male,NO,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.65,169.75,0-12 month
2696,0254-KCJGT,Male,NO,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,48-60 month
2697,5472-CVMDX,Female,NO,No,No,68,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.9,2719.2,>60 month
2698,6461-SZMCV,Female,NO,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,>60 month
2699,8150-QUDFX,Male,NO,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,51.6,0-12 month
2700,9508-ILZDG,Female,YES,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,24-36 month
2701,2346-DJQTB,Female,NO,No,No,35,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.15,812.5,24-36 month
2702,1697-LYYYX,Female,NO,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.1,1143.8,>60 month
2703,1942-OQFRW,Male,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,0-12 month
2704,4749-VFKVB,Female,NO,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,0-12 month
2705,9640-ZSLDC,Female,NO,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,48-60 month
2706,4231-LZUYM,Female,NO,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.65,1887.0,>60 month
2707,7598-UAASY,Male,NO,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,0-12 month
2708,7938-OUHIO,Male,NO,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,0-12 month
2709,8510-AWCXC,Female,YES,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,12-24 month
2710,6128-AQBMT,Male,YES,Yes,No,41,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95,2215.4,36-48 month
2711,3594-BDSOA,Female,NO,Yes,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.4,482.8,12-24 month
2712,0431-APWVY,Female,NO,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,24-36 month
2713,5133-VRSAB,Male,NO,No,No,8,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,0-12 month
2714,5996-DAOQL,Male,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.45,20.45,0-12 month
2715,6838-YAUVY,Female,NO,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,48-60 month
2716,0484-JPBRU,Male,NO,No,No,41,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,36-48 month
2717,7883-ROJOC,Female,NO,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,12-24 month
2718,0244-LGNFY,Female,NO,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,>60 month
2719,7274-CGTOD,Male,NO,No,No,62,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.7,2618.3,>60 month
2720,4295-YURET,Female,YES,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.6,4084.35,48-60 month
2721,3426-NIYYL,Male,NO,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.55,765.5,12-24 month
2722,8225-BTJAU,Male,YES,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,793.55,0-12 month
2723,4635-EJYPD,Male,NO,Yes,Yes,32,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.95,613.95,24-36 month
2724,1866-ZSLJM,Male,NO,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.5,402.85,12-24 month
2725,4636-TVXVG,Male,NO,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.95,1244.8,>60 month
2726,4236-UJPWO,Female,NO,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,0-12 month
2727,9392-XBGTD,Male,NO,No,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.6,581.85,24-36 month
2728,3387-VATUS,Male,NO,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.85,462.8,0-12 month
2729,6402-SSEJG,Female,NO,No,No,25,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2,24-36 month
2730,1143-NMNQJ,Female,NO,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.7,169.8,0-12 month
2731,1169-SAOCL,Male,NO,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,48-60 month
2732,1110-KYLGQ,Female,NO,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,>60 month
2733,9929-PLVPA,Female,NO,No,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.4,94.5,0-12 month
2734,3518-PZXZQ,Female,NO,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,55.3,0-12 month
2735,2371-JUNGC,Male,NO,No,No,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,208.0,0-12 month
2736,7693-QPEFS,Male,YES,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.95,3829.75,48-60 month
2737,0924-BJCRC,Female,YES,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.45,5294.6,48-60 month
2738,5074-FBGHB,Male,NO,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,>60 month
2739,2351-BKRZW,Female,NO,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,36-48 month
2740,4455-BFSPD,Female,NO,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.15,6383.9,>60 month
2741,0415-MOSGF,Female,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,0-12 month
2742,1724-BQUHA,Male,YES,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,477.7,0-12 month
2743,3948-KXDUF,Male,NO,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.55,>60 month
2744,2323-ARSVR,Male,NO,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,>60 month
2745,0815-MFZGM,Female,NO,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.0,4135.0,36-48 month
2746,4826-XTSOH,Male,YES,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,0-12 month
2747,5480-XTFFL,Female,NO,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21.0,697.7,24-36 month
2748,8295-FHIVV,Male,NO,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.4,168.65,0-12 month
2749,2495-INZWQ,Male,NO,No,No,4,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,0-12 month
2750,9086-YJYXS,Male,NO,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,24-36 month
2751,1179-INLAT,Male,NO,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.45,69.25,0-12 month
2752,7909-FIOIY,Female,NO,Yes,Yes,19,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,12-24 month
2753,4139-SUGLD,Male,NO,Yes,Yes,31,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.4,1077.5,24-36 month
2754,6857-VWJDT,Female,NO,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,0-12 month
2755,6351-SCJKT,Male,NO,No,No,3,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.35,107.25,0-12 month
2756,5468-BPMMO,Male,NO,Yes,No,46,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.6,851.2,36-48 month
2757,5624-BQSSA,Female,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.95,20.95,0-12 month
2758,0197-PNKNK,Female,NO,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,>60 month
2759,2439-QKJUL,Male,NO,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,109.8,0-12 month
2760,1194-SPVSP,Male,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.65,19.65,0-12 month
2761,9534-NSXEM,Male,NO,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.65,595.5,24-36 month
2762,2408-WITXK,Female,YES,No,No,10,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,329.8,0-12 month
2763,8929-KSWIH,Male,NO,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.3,2513.5,24-36 month
2764,2250-IVBWA,Male,NO,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,>60 month
2765,1810-MVMAI,Male,NO,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.6,2000.2,24-36 month
2766,9506-UXUSK,Male,NO,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,931.75,12-24 month
2767,1229-RCALF,Female,NO,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.15,>60 month
2768,3572-UOLYZ,Female,NO,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,36-48 month
2769,1429-UYJSV,Female,NO,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.7,260.9,0-12 month
2770,5577-OTWWW,Female,NO,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.75,297.3,12-24 month
2771,6100-QQHEB,Male,NO,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,12-24 month
2772,6366-XIVKZ,Female,NO,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,12-24 month
2773,3470-OBUET,Female,NO,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4868.4,>60 month
2774,2770-NSVDG,Male,NO,Yes,No,24,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688.0,12-24 month
2775,9375-MHRRS,Male,NO,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,288.35,0-12 month
2776,2634-HCZGT,Male,YES,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,48-60 month
2777,7503-QQRVF,Male,YES,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,12-24 month
2778,4860-YZGZM,Male,NO,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.0,185.4,0-12 month
2779,6599-GZWCM,Female,NO,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,12-24 month
2780,2691-NZETQ,Male,NO,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,758.6,0-12 month
2781,4404-HIBDJ,Female,NO,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.3,1863.8,24-36 month
2782,5533-NHFRF,Male,YES,No,No,7,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,0-12 month
2783,7037-MTYVW,Male,NO,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297.0,36-48 month
2784,4760-THGOT,Female,NO,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,36-48 month
2785,7295-JOMMD,Female,NO,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,0-12 month
